the	1496
and	1010
of	670
to	666
a	623
he	610
in	493
i	438
was	424
you	409
his	406
that	369
it	363
her	324
she	276
had	270
at	240
with	214
as	205
him	205
for	181
on	170
but	162
me	157
alexander	154
when	145
there	139
all	133
be	120
bartley	118
about	117
not	115
have	115
they	114
were	112
up	112
out	111
hilda	111
one	108
so	99
is	96
if	91
down	90
like	88
this	88
been	88
its	87
from	79
little	78
are	77
what	76
over	76
do	74
back	71
know	70
into	70
time	68
my	64
by	63
looked	63
them	63
always	62
wilson	60
see	59
more	59
very	58
come	57
how	57
go	57
after	56
we	55
did	54
who	54
hand	53
went	53
an	53
would	52
never	51
through	51
himself	49
could	49
dont	49
london	48
before	48
now	47
long	46
then	45
well	45
no	45
which	43
too	43
came	43
than	43
some	43
old	42
things	42
only	42
where	40
again	39
any	39
first	39
people	39
felt	38
bridge	38
or	38
im	38
here	38
even	37
sat	37
last	37
great	37
thought	37
said	36
their	36
your	36
think	36
just	36
mrs	36
put	35
going	35
must	34
ive	34
much	34
good	33
can	33
still	33
river	33
way	33
something	32
face	32
years	32
morning	32
took	32
man	32
life	32
thing	31
will	31
world	31
upon	30
everything	30
day	30
made	30
got	29
away	29
anything	29
under	29
knew	29
used	29
street	29
room	28
yes	28
has	28
why	28
door	28
chair	28
lilac	27
eyes	27
once	27
winifred	27
am	27
new	27
many	27
seemed	27
began	26
found	26
love	26
really	26
ever	26
mainhall	26
house	26
fire	26
hands	25
head	25
off	25
light	25
feel	25
night	25
take	25
tell	25
oh	24
other	24
own	24
want	24
men	24
say	24
such	24
moment	23
didnt	23
wife	23
brought	23
get	23
asked	23
stood	23
because	23
let	22
work	22
arm	22
walked	22
every	22
theres	21
fine	21
most	21
while	21
without	21
window	21
nothing	21
two	20
heard	20
sometimes	20
behind	20
rose	20
those	20
white	20
cant	20
few	20
should	19
often	19
happy	19
dear	19
told	19
low	19
laughed	19
sun	18
remember	18
left	18
air	18
thats	18
met	18
afternoon	18
home	18
looking	18
end	18
square	18
turned	17
mean	17
enough	17
young	17
across	17
myself	17
evening	17
youve	17
might	17
kew	17
spoke	17
woman	17
isnt	17
us	17
reached	17
tonight	17
shoulders	17
feeling	16
done	16
believe	16
quite	16
youth	16
place	16
look	16
front	16
another	16
alone	16
far	16
city	16
make	15
carriage	15
glad	15
yellow	15
course	15
dead	15
lady	15
else	15
leaned	15
afraid	15
dinner	15
study	15
shall	14
wont	14
coming	14
ones	14
late	14
doesnt	14
though	14
these	14
forward	14
hour	14
color	14
gray	14
hair	14
may	14
days	14
tired	14
being	14
shes	14
live	14
almost	14
