come	72
my	72
coach	2
good	41
night	27
ladies	5
sweet	35
part	10
one	147
thirty	2
or	75
forty	2
years	30
ago	10
in	522
of	666
those	35
grey	7
towns	2
along	27
the	1949
burlington	7
railroad	11
which	51
are	56
so	83
much	51
greyer	2
today	4
than	56
they	170
were	164
then	35
there	126
was	509
a	735
house	78
well	50
known	14
from	128
omaha	4
to	902
denver	19
for	260
its	71
hospitality	1
and	1009
certain	5
charm	3
atmosphere	2
that	355
is	90
say	26
aristocracy	1
time	49
men	32
who	57
had	378
do	63
with	297
itself	6
land	10
companies	1
byproducts	1
days	21
it	346
enough	26
man	51
he	683
connected	2
directors	4
general	4
managers	1
vicepresidents	1
superintendents	1
whose	3
names	1
we	60
all	105
knew	26
their	81
younger	9
brothers	2
nephews	2
auditors	1
freight	1
agents	1
departmental	1
assistants	1
everyone	4
road	13
even	29
large	7
cattle	4
grainshippers	1
annual	1
passes	1
families	1
rode	3
about	107
over	107
line	1
great	24
deal	14
two	41
distinct	3
social	3
strata	1
prairie	3
states	1
homesteaders	2
handworkers	1
make	27
living	13
bankers	1
gentlemen	6
ranchers	2
came	71
atlantic	1
seaboard	1
invest	3
money	12
develop	1
our	8
west	12
as	228
used	23
tell	25
us	38
when	154
travelling	2
back	72
forth	1
on	221
business	29
not	149
very	79
urgent	1
found	29
agreeable	5
drop	3
off	47
express	2
spend	2
pleasant	8
where	56
importance	1
delicately	2
recognized	3
no	88
pleasanter	2
captain	115
daniel	9
forrester	260
at	220
water	44
himself	44
contractor	1
built	3
hundreds	1
miles	2
burlingtonover	1
sage	1
brush	4
country	8
up	129
into	103
black	34
hills	5
place	39
every	20
called	14
remarkable	3
people	31
lived	11
made	45
seem	11
larger	1
finer	1
stood	31
low	11
round	17
hill	35
nearly	5
mile	1
east	8
town	31
white	29
wing	1
sharpsloping	1
roofs	1
shed	3
snow	8
encircled	1
by	87
porches	1
too	31
narrow	7
modern	1
notions	1
comfort	2
supported	1
fussy	1
fragile	1
pillars	1
honest	1
stick	1
timber	2
tortured	1
turninglathe	1
something	47
hideous	1
stripped	1
vines	2
denuded	1
shrubbery	3
would	88
probably	10
have	118
been	88
ugly	3
close	1
fine	11
cottonwood	2
grove	22
threw	8
sheltering	1
arms	8
left	36
right	15
grew	9
down	121
hillside	1
behind	28
thus	1
placed	3
against	11
bristling	1
first	33
thing	14
saw	35
coming	24
rail	1
last	32
departing	1
approach	3
forresters	51
property	5
you	333
get	59
wide	8
sandy	2
creek	18
flowed	3
eastern	1
edge	4
crossing	1
this	91
footbridge	3
ford	3
entered	1
captains	19
private	5
lane	13
bordered	2
lombardy	1
poplars	5
meadows	10
lying	5
either	6
side	8
just	49
foot	3
sat	36
crossed	9
second	8
stout	2
wooden	4
roadbridge	1
stream	2
traced	1
artless	2
loops	1
curves	2
through	53
broad	7
half	11
pasture	4
marsh	20
any	36
but	161
drained	5
bottom	6
highly	2
productive	1
fields	8
selected	1
long	58
because	15
looked	52
beautiful	9
him	216
happened	9
like	123
way	32
wound	5
his	514
mint	1
jointgrass	1
twinkling	1
willows	1
banks	3
times	9
children	2
could	84
afford	3
humour	2
fancies	1
drove	5
friends	32
station	2
democrat	3
wagon	3
gratified	4
hear	18
these	32
admire	2
stock	4
