the	2522
and	1492
to	1404
she	1284
a	1193
he	1024
was	1016
her	949
in	909
of	850
had	759
it	661
that	620
his	604
lucy	417
for	408
on	389
with	380
you	358
i	333
at	332
as	330
but	316
him	310
not	278
when	276
be	254
out	253
were	253
have	217
there	217
they	215
would	203
up	197
like	196
this	183
one	182
been	179
all	179
from	178
so	172
if	168
into	152
about	152
could	144
sebastian	143
back	138
down	136
very	136
came	133
little	133
went	131
never	128
no	127
over	126
harry	120
go	115
an	114
or	110
is	108
after	107
pauline	103
who	103
by	102
come	101
before	101
something	97
now	97
good	95
time	94
them	93
made	89
what	87
which	86
people	85
did	85
then	85
morning	84
must	83
old	83
home	82
man	82
just	82
me	81
away	81
looked	80
see	80
we	79
more	79
some	79
said	78
got	78
knew	77
do	77
way	76
their	75
through	75
life	74
much	74
gayheart	74
going	74
used	73
seemed	72
room	71
too	71
again	71
long	71
thought	70
only	69
first	68
than	68
town	67
here	66
where	66
put	65
took	63
own	63
herself	63
my	63
well	62
didnt	62
gordon	61
mr	61
things	60
get	59
felt	59
are	57
always	57
might	57
mrs	57
look	55
eyes	55
heard	55
two	55
young	55
auerbach	55
while	55
house	53
think	52
last	52
told	52
know	52
its	51
nothing	51
along	51
door	51
any	50
studio	50
moment	50
day	50
left	50
how	49
even	49
off	49
began	48
take	48
still	48
ever	48
why	47
everything	46
gone	46
place	46
kind	45
dont	45
thing	45
other	45
chicago	44
himself	44
feel	43
such	43
brought	42
face	42
im	42
great	42
your	42
turned	42
hand	41
walked	40
piano	40
every	40
night	40
father	40
make	40
can	40
let	40
world	39
years	39
new	39
found	39
sat	39
haverford	38
light	38
couldnt	38
behind	38
street	37
gave	37
without	37
will	37
once	37
looking	37
toward	36
perhaps	36
window	36
voice	36
air	36
open	36
coming	35
called	35
because	35
tell	34
anything	34
mind	34
stood	34
far	34
until	34
against	34
those	34
cold	34
asked	33
rather	33
giuseppe	33
has	33
say	33
another	32
bank	32
should	32
under	32
work	32
few	32
girl	31
enough	31
stopped	31
music	31
mockford	31
feeling	31
country	31
kept	31
wanted	31
many	30
want	30
afternoon	30
end	30
lucys	30
heart	30
alone	30
right	30
most	30
same	30
days	29
often	29
evening	29
saw	29
summer	29
happened	29
between	28
these	28
oh	28
men	28
wasnt	28
head	27
hour	27
ill	27
afraid	27
miss	27
liked	27
next	27
cab	27
give	27
city	26
fire	26
opened	26
thinking	26
hadnt	26
boys	26
soon	25
sometimes	25
sure	25
really	25
upon	24
ive	24
table	24
met	24
milton	24
hall	24
tonight	24
deal	24
walking	24
red	24
being	24
oclock	24
hat	23
yes	23
seen	23
meant	23
early	23
spring	23
hands	23
spoke	23
almost	23
friends	23
though	23
together	22
white	22
since	22
winter	22
river	22
boy	22
ramsay	22
orchard	22
dark	22
ago	22
slowly	22
better	22
clement	21
love	21
chair	21
already	21
shall	21
keep	21
sister	21
else	21
walk	21
hard	21
wind	21
wouldnt	21
tired	21
best	21
black	21
road	21
please	21
held	21
tried	21
wife	21
tomorrow	21
quite	20
week	20
windows	20
business	20
ice	20
opera	20
dinner	20
talking	20
talk	20
hours	20
sebastians	20
shut	19
full	19
big	19
woman	19
gayhearts	19
shop	19
sent	19
help	19
person	19
sorry	19
glad	19
money	19
play	19
living	19
arm	19
find	19
caught	19
building	19
year	19
both	19
grey	18
ones	18
mean	18
three	18
noticed	18
call	18
short	18
blue	18
rest	18
coat	18
hear	18
whether	18
youll	18
bed	18
our	18
longer	18
indeed	18
