the	4469
and	3037
to	2261
a	1708
i	1653
of	1491
was	1431
in	1338
he	1117
her	1077
she	936
that	916
had	867
his	811
with	732
it	674
on	633
for	591
me	576
as	538
at	526
were	502
you	449
we	441
my	437
when	426
they	419
him	373
about	372
but	371
out	361
all	359
up	357
like	348
one	321
from	311
there	304
not	303
them	297
so	281
be	279
could	265
ántonia	264
said	258
have	254
would	252
if	240
over	235
their	233
little	230
down	226
nt	223
by	212
us	207
came	206
old	202
after	201
this	200
never	198
been	194
went	192
into	191
mrs	189
or	179
did	176
back	163
lena	160
see	160
who	159
got	158
always	155
no	151
come	150
is	145
long	144
which	140
our	140
go	138
made	135
some	134
home	133
very	133
what	131
much	131
an	129
grandmother	128
before	127
looked	126
house	126
now	126
country	123
than	120
good	119
away	118
while	117
used	117
how	117
time	116
told	116
black	114
get	113
then	113
know	107
man	107
seemed	105
day	105
do	105
any	103
more	102
shimerda	102
off	101
through	101
where	101
head	101
girls	101
under	101
“i	100
put	99
first	97
other	97
mr	97
harling	95
ambrosch	95
sat	93
dont	91
town	90
mother	90
two	90
people	90
took	89
jake	89
eyes	89
began	88
way	86
men	86
new	86
too	86
saw	85
night	84
only	83
knew	82
thought	81
make	81
are	81
here	80
going	80
those	77
grandfather	76
big	76
things	75
young	75
can	74
along	74
well	74
hawk	74
its	72
just	72
kept	71
jim	71
children	71
every	71
stood	70
boys	70
great	70
found	70
until	70
look	70
behind	70
your	69
work	68
even	67
right	67
left	66
face	65
own	65
tony	65
heard	64
morning	64
girl	64
take	63
something	63
must	62
felt	61
kitchen	61
again	60
asked	60
cutter	60
life	60
hard	60
shimerdas	60
think	59
still	59
many	58
boy	58
once	58
tell	57
hands	56
woman	56
white	56
enough	55
tiny	55
say	55
door	54
want	54
turned	54
ran	54
will	53
against	53
winter	53
hand	53
years	53
talk	52
red	52
brought	52
nothing	51
place	51
im	51
world	51
summer	50
anything	50
ever	50
father	50
last	49
such	49
often	48
three	48
seen	48
sun	48
open	47
otto	47
supper	46
gave	46
sometimes	46
afternoon	45
together	45
peter	45
hear	45
family	45
next	45
toward	45
everything	44
these	44
looking	44
fuchs	44
grass	44
liked	43
“you	43
though	42
each	42
remember	42
himself	41
warm	41
evening	41
has	41
dark	41
let	41
lived	40
room	40
wanted	40
road	40
run	39
aint	39
feet	39
without	39
poor	39
light	39
kind	39
because	39
farm	39
horses	39
across	38
burden	38
cold	38
hair	38
wont	38
help	38
gone	38
better	38
barn	37
lay	37
full	37
bed	36
another	36
bohemian	36
grew	36
prairie	36
far	35
school	35
sky	35
water	35
set	35
spoke	35
play	35
feel	35
walked	35
window	35
fine	34
myself	34
friends	34
ive	34
snow	34
might	34
frances	34
fields	34
upon	33
blue	33
money	33
same	33
neighbors	33
wife	33
brown	33
soon	33
talked	32
yellow	32
women	32
called	32
among	32
held	32
most	32
few	32
days	31
table	31
yulka	31
tried	31
coming	31
garden	31
cattle	31
between	31
clothes	31
wind	31
married	31
pretty	30
give	30
should	30
soft	30
spring	30
beside	30
nice	30
stove	30
thing	30
alone	30
front	30
floor	30
mind	30
happened	30
business	29
voice	29
live	29
shes	29
strong	29
older	29
glad	29
almost	29
done	29
moment	29
drove	29
bad	28
perhaps	28
pavel	28
early	28
around	28
baby	28
west	28
land	28
says	28
trees	27
whether	27
find	27
wagon	27
cut	27
short	27
times	27
“oh	27
watched	27
wore	27
cant	27
lingard	26
deep	26
else	26
name	26
high	26
being	26
windmill	26
sit	26
story	26
laughed	26
afraid	26
believe	26
guess	26
care	26
round	26
shoulder	25
hes	25
hat	25
ill	25
remembered	25
bring	25
anna	25
harlings	25
color	25
course	24
fellow	24
talking	24
word	24
tall	24
rode	24
tree	24
caught	24
heavy	24
sure	24
parlor	24
stay	24
end	24
leo	24
nina	24
christmas	24
keep	24
trying	23
“the	23
horse	23
ántonias	23
train	23
played	23
hot	23
matter	23
gold	23
north	23
youre	23
papa	23
since	23
nearly	23
dropped	23
meant	23
year	23
heart	22
stopped	22
feeling	22
ground	22
fathers	22
dead	22
arms	22
already	22
sunday	22
standing	22
krajiek	22
passed	22
corn	22
“he	22
ought	22
several	22
cow	22
taken	22
yet	22
rich	22
saturday	22
earth	22
english	22
forget	22
clear	22
hung	22
city	21
herself	21
sleep	21
deal	21
met	21
given	21
draw	21
ones	21
fell	21
whom	21
near	21
meet	21
gray	21
dinner	21
lost	21
shook	20
why	20
air	20
seem	20
dance	20
charley	20
norwegian	20
bank	20
hotel	20
church	20
followed	20
id	20
corner	20
watch	20
read	20
best	20
leave	20
bought	20
cutters	20
marry	20
mothers	20
jelinek	20
tent	20
worked	19
miles	19
making	19
paid	19
music	19
“but	19
known	19
opened	19
edge	19
body	19
grandmothers	19
yard	19
cave	19
pay	19
maybe	19
running	19
growing	19
crazy	19
loved	19
lenas	19
carried	19
rather	19
outside	19
sod	19
bright	19
walk	19
shut	19
sitting	19
laugh	19
wild	19
cook	19
six	19
softly	18
middle	18
“it	18
part	18
awful	18
whenever	18
broken	18
“if	18
cuzak	18
shot	18
fingers	18
dress	18
piano	18
saying	18
tired	18
book	18
pointed	18
quite	18
whispered	18
fall	18
dishes	18
stand	18
rose	18
hold	18
working	18
low	18
green	17
shoulders	17
youve	17
dog	17
milk	17
faces	17
river	17
having	17
drew	17
week	17
playing	17
except	17
rough	17
oclock	17
wooden	17
late	17
somehow	17
broke	17
ole	17
makes	17
coat	17
lincoln	17
wish	17
moved	17
quick	17
cap	17
easy	17
living	17
hole	17
mary	17
nights	16
expect	16
dollars	16
shed	16
threw	16
slowly	16
fresh	16
brother	16
hill	16
frozen	16
husband	16
telling	16
russian	16
learn	16
trouble	16
nebraska	16
legs	16
learned	16
close	16
nobody	16
drive	16
pulled	16
dances	16
heat	16
quiet	16
sort	16
neck	16
smell	16
smiled	16
ten	16
chair	15
presently	15
am	15
both	15
wall	15
gate	15
wheat	15
weeks	15
lifted	15
“yes	15
