the	7645
and	4792
to	3920
a	3420
of	2990
she	2913
her	2907
in	2476
was	2423
he	2320
that	1979
you	1678
it	1645
his	1580
had	1579
i	1569
with	1208
for	1124
at	1057
thea	1046
on	1033
as	1011
but	784
not	740
him	739
when	730
they	724
were	700
one	654
be	637
up	630
there	622
out	615
about	611
all	606
have	603
from	595
so	548
like	547
if	507
me	500
would	451
is	432
mrs	431
them	428
this	413
could	395
into	367
been	364
no	356
little	352
back	347
an	346
what	346
down	342
never	342
by	338
over	336
do	336
archie	331
always	325
their	318
kronborg	316
which	315
looked	307
who	304
or	302
get	299
said	294
went	294
than	291
fred	289
more	289
much	289
old	283
got	282
people	279
are	278
did	276
very	273
its	271
after	266
your	263
some	261
know	258
dont	257
time	253
before	249
now	248
good	248
long	248
my	247
go	242
see	241
then	239
how	235
can	234
came	228
dr	221
well	216
something	216
made	213
things	211
only	208
first	204
took	203
come	198
too	197
any	192
head	189
face	186
put	186
away	183
way	182
seemed	177
doctor	177
harsanyi	177
im	176
even	175
going	173
hand	171
where	171
other	170
eyes	168
ray	168
we	168
think	165
make	165
under	165
house	163
man	161
felt	159
take	158
again	158
herself	157
while	155
just	155
ottenburg	154
began	153
off	152
knew	151
anything	151
voice	148
will	146
new	146
mr	146
through	146
must	145
own	144
thought	144
two	142
such	140
here	139
thing	138
young	138
great	137
night	136
moonstone	134
right	133
every	133
ever	133
want	132
sat	131
white	131
look	131
morning	131
girl	130
yes	130
day	126
enough	125
told	125
still	125
room	125
why	125
let	125
sing	124
asked	123
has	123
thats	123
used	122
ive	122
himself	119
hands	118
better	117
because	116
last	115
turned	115
left	115
oh	115
life	114
nothing	113
wunsch	113
upon	110
mind	110
once	110
big	109
ill	109
mother	108
world	107
theas	106
home	105
found	104
until	102
cant	99
kind	99
kept	98
many	97
without	97
gave	97
behind	97
door	97
hard	96
work	96
tillie	96
say	95
tell	95
give	94
might	94
miss	93
years	93
light	92
didnt	91
often	91
hair	90
full	89
woman	89
deal	87
stood	87
along	87
those	87
most	86
piano	84
brought	84
toward	83
same	83
these	82
bed	82
keep	82
another	81
hear	80
between	80
church	80
men	80
looking	79
heard	79
chicago	79
afternoon	78
saw	77
course	77
part	77
feel	77
hes	77
johnny	76
air	75
shes	74
place	74
children	73
liked	73
town	73
women	72
bowers	72
best	72
few	71
laughed	71
money	71
everything	70
sometimes	70
spoke	70
rose	70
music	69
else	69
water	69
family	69
window	69
seen	68
chair	68
sand	67
really	67
play	67
father	67
wanted	66
singing	66
youll	66
wont	66
ought	66
moment	66
called	65
black	65
against	65
mean	65
being	64
couldnt	63
youve	62
boys	62
open	62
almost	62
lay	61
id	60
feeling	60
denver	60
held	60
summer	60
girls	59
sort	59
us	59
table	59
may	59
high	58
far	58
yellow	58
youre	58
getting	57
though	57
wife	57
help	57
each	57
rather	57
end	56
pretty	56
cold	56
low	54
dropped	54
evening	54
next	54
canyon	54
beautiful	54
talk	53
winter	53
ran	53
dark	53
guess	53
together	53
blue	52
across	52
afraid	52
beside	52
among	52
shoulders	52
friends	52
hat	51
idea	51
business	51
read	51
stopped	51
yet	51
front	51
thor	51
lived	51
early	50
street	50
matter	50
set	50
anna	50
coat	50
find	49
gone	49
deep	49
care	49
live	49
quite	49
run	49
sang	49
remember	49
car	48
suppose	48
tonight	48
whole	48
tired	48
coming	47
side	47
threw	47
bring	47
smiled	47
wouldnt	47
country	47
kohler	46
ones	46
since	46
soon	46
should	46
half	46
yourself	46
alone	45
perhaps	45
city	45
warm	44
eye	44
shook	44
glass	44
kronborgs	44
poor	44
both	44
red	44
opened	44
german	44
caught	43
try	43
havent	43
done	43
arm	43
hour	43
boy	43
body	43
book	43
above	43
mexican	43
dress	42
sure	42
thinking	42
sit	42
lifted	42
fine	42
watched	42
theres	42
glad	42
song	42
kennedy	42
clothes	42
trees	42
interest	41
school	41
reached	41
train	41
except	41
makes	41
tellamantez	41
played	41
fire	41
fingers	41
walked	41
drew	41
noticed	40
different	40
sleep	40
wore	40
call	40
sunday	40
rock	39
friend	39
ago	39
landry	39
nobody	39
worked	39
soft	39
meant	39
suddenly	39
am	39
believe	39
york	39
heart	39
heavy	38
having	38
fritz	38
study	38
chance	38
dinner	38
understand	38
youd	37
able	37
spanish	37
need	37
trying	37
myself	37
happened	37
ask	37
leaned	37
houses	37
three	36
sick	36
around	36
seems	36
leave	36
known	36
feet	36
anybody	36
taken	36
whether	35
usually	35
somehow	35
beginning	35
shall	35
sun	35
year	35
daughter	35
several	35
learn	35
smile	35
child	35
turn	35
husband	35
clear	35
older	34
our	34
interested	34
replied	34
standing	34
cut	34
paper	34
does	34
week	34
hung	34
flowers	34
sitting	34
hold	34
tried	34
lessons	34
sent	34
bad	34
breath	34
giddy	33
name	33
days	33
whom	33
hills	33
power	33
sound	33
watch	33
talking	33
seem	32
late	32
scarcely	32
carried	32
pulled	32
times	32
lesson	32
word	32
wish	32
short	32
throat	32
nice	32
strong	32
waiting	32
em	32
floor	32
garden	32
glanced	31
themselves	31
given	31
dear	31
opera	31
pleasant	31
playing	31
lost	31
hall	31
tone	31
archies	31
doing	31
gray	31
lose	31
isnt	31
near	31
exactly	31
fellow	31
marry	30
coffee	30
seat	30
slowly	30
singers	30
oclock	30
nodded	30
walk	30
fell	30
least	30
interesting	30
wind	30
human	30
small	30
parlor	30
second	30
natural	30
box	30
sky	30
words	29
six	29
kitchen	29
show	29
already	29
four	29
closed	29
became	29
indeed	29
kohlers	29
easy	29
please	29
pupils	29
clean	29
learned	29
taking	28
die	28
believed	28
color	28
trouble	28
office	28
goes	28
wasnt	28
certainly	28
quickly	28
wall	28
chin	28
longer	27
stove	27
fellows	27
windows	27
during	27
nathanmeyer	27
maybe	27
shoulder	27
grew	27
person	27
married	27
fresh	27
ten	27
round	27
large	27
hot	27
less	27
reflected	27
snow	26
passed	26
moved	26
pointed	26
shining	26
somewhere	26
stay	26
followed	26
paused	26
love	26
meet	26
hours	26
arms	26
living	26
glance	26
wear	26
fathers	26
gunner	26
thin	26
railroad	26
softly	26
edge	25
itself	25
forward	25
stone	25
whatever	25
nature	25
begin	25
picture	25
bright	25
larsen	25
theyre	25
