the	22796
and	14228
of	12292
to	11472
a	9512
he	8036
in	6448
her	5344
i	5028
was	4928
his	4684
that	4584
you	4472
had	4148
she	4064
it	3952
with	3292
an	3016
for	2848
venters	2760
him	2720
as	2592
but	2528
on	2228
not	2180
jane	2164
at	1876
this	1772
from	1712
lassiter	1688
me	1688
be	1632
then	1608
all	1548
out	1440
no	1400
they	1348
were	1312
if	1260
into	1224
there	1208
or	1184
my	1180
up	1164
been	1160
by	1160
when	1128
now	1108
what	1100
one	1100
down	1088
its	1052
your	988
would	980
so	972
have	968
more	944
said	928
sage	912
little	912
could	872
them	868
here	812
eyes	788
never	764
black	752
bess	748
withersteen	744
long	736
did	720
like	720
man	720
see	716
only	696
back	696
time	692
is	688
over	684
come	680
where	676
which	660
valley	640
ive	636
rider	636
through	636
im	632
riders	624
ill	624
some	616
saw	616
tell	612
tull	612
know	604
night	600
who	600
any	584
went	580
well	580
about	576
made	572
life	572
thought	560
upon	552
do	552
face	540
are	536
trail	536
go	516
love	516
horse	512
men	508
their	508
left	500
can	488
how	484
dont	476
than	472
came	472
yet	468
white	456
again	456
look	452
stone	448
ever	448
once	440
way	440
will	440
before	436
wrangle	432
hand	432
dark	432
these	428
must	424
fay	424
take	420
other	416
think	412
away	408
seemed	404
after	400
girl	396
woman	384
oh	384
got	384
horses	384
we	384
water	380
seen	380
mind	376
right	376
pass	376
strange	368
make	368
knew	368
youre	356
looked	356
day	356
great	356
replied	356
cottonwoods	356
mormon	356
work	356
under	352
yes	348
why	348
project	348
cant	340
might	340
hands	336
found	336
first	336
rustlers	336
get	336
last	332
low	332
star	332
still	328
slope	324
off	324
let	320
cattle	316
heard	316
himself	316
ride	312
felt	308
want	308
old	304
reckon	300
canyon	300
something	300
milly	300
turned	296
oldring	296
good	296
red	292
venterss	292
began	292
head	292
much	288
few	288
rode	284
round	284
herd	284
en	284
wild	284
place	280
wind	280
rock	280
without	276
always	276
asked	276
almost	272
passed	272
run	264
thats	264
moment	264
too	264
purple	264
till	264
close	260
lassiters	256
lay	252
years	252
