the	26371
of	11347
and	9688
to	7927
a	6368
in	6081
he	4807
was	4071
his	3707
it	3081
with	2852
i	2794
is	2333
for	2221
not	1982
him	1943
as	1846
at	1826
be	1703
from	1656
on	1601
by	1524
my	1365
you	1362
had	1315
were	1311
her	1307
that	1305
have	1254
but	1232
there	1218
they	1208
me	1140
she	1063
them	1053
which	1012
will	955
an	940
or	933
their	905
if	887
one	875
this	874
so	852
then	837
are	810
now	778
prince	713
what	703
would	668
said	667
when	655
its	634
all	621
been	619
thou	613
no	593
more	579
we	558
who	546
princess	537
upon	530
out	518
into	503
could	479
than	467
man	460
god	456
your	453
may	448
himself	447
time	435
other	426
lord	421
like	403
up	401
has	397
yet	397
mahommed	383
first	374
how	372
before	367
hand	363
such	361
am	360
did	359
here	350
o	349
emperor	344
see	334
while	330
thy	328
men	327
about	326
sergius	320
under	313
over	311
most	308
day	307
eyes	303
without	301
great	300
our	299
do	297
well	286
down	284
say	282
go	281
count	281
might	278
after	277
through	277
two	275
face	272
only	271
us	270
again	270
where	268
can	266
city	264
must	263
father	262
shall	256
long	254
every	253
come	252
know	250
gate	248
last	243
some	243
much	242
took	240
whom	237
never	236
left	228
many	226
old	226
should	221
made	221
back	221
thee	219
each	217
too	217
heard	216
any	216
went	216
good	216
these	215
came	213
make	209
thought	206
very	205
india	203
next	202
place	201
tell	200
take	200
being	197
right	197
way	197
look	196
house	196
brought	196
little	195
same	193
love	192
white	192
between	190
door	190
church	189
let	189
head	188
asked	188
give	188
hands	188
project	186
son	185
life	184
majesty	183
nothing	183
master	182
still	179
holy	178
night	177
set	177
lael	177
even	176
another	175
also	173
once	171
irene	170
light	169
seen	169
side	167
world	166
palace	165
going	165
constantine	164
better	163
those	163
work	163
front	161
greek	160
thus	159
castle	158
constantinople	158
yes	155
against	155
saw	154
behind	150
though	149
christian	149
gave	148
name	148
corti	148
until	146
water	146
hear	145
own	144
nor	144
always	143
emir	143
looked	142
returned	140
words	140
wall	139
seemed	138
found	138
speak	136
things	135
enough	135
answered	134
people	134
young	133
spirit	133
away	131
near	130
except	130
further	129
think	128
mother	128
soul	127
black	126
moment	126
kept	126
full	125
turned	125
coming	125
given	124
sea	124
days	123
feet	123
mind	122
put	122
christ	120
keep	120
off	120
women	120
high	120
sword	120
just	119
called	119
cannot	119
sultan	118
voice	118
part	117
having	117
walls	117
faith	116
three	116
along	116
sight	116
oh	116
less	116
saying	115
appeared	115
open	114
passed	114
knew	113
air	113
gutenbergtm	112
return	112
blacherne	112
done	112
above	112
art	111
making	111
why	111
myself	111
chair	110
ever	110
fell	109
ready	109
hour	108
became	108
bring	107
present	107
mirza	106
end	106
presently	106
since	106
around	105
help	104
however	104
replied	104
arose	104
itself	104
person	103
because	103
forward	103
drew	103
friend	102
heart	102
continued	102
woman	102
st	102
best	101
indeed	101
looking	100
manner	100
far	100
word	100
answer	99
nilo	98
arms	98
held	97
body	97
fear	97
gold	97
stood	97
alone	96
began	96
boat	96
new	96
point	95
heaven	95
king	95
themselves	95
both	94
years	94
others	94
taking	93
find	93
few	92
morning	92
latter	92
uel	91
received	91
demedes	91
lost	90
court	90
within	90
call	90
raised	89
together	89
sheik	89
death	88
chapter	88
floor	88
turks	88
length	88
dead	87
view	87
least	87
honor	87
fathers	86
monk	86
whose	85
religion	85
shore	84
stars	84
pray	84
idea	83
become	83
carried	82
low	82
small	82
red	82
allah	82
poor	81
second	81
table	81
child	81
get	81
sent	81
spoke	80
fire	80
hast	80
thinking	80
believe	80
speech	79
standing	79
presence	79
interest	79
greeks	79
hope	79
galley	78
reader	78
princes	78
prophet	78
earth	78
told	77
passing	77
stopped	77
hold	76
room	75
home	75
four	75
stone	74
judgment	74
does	74
governor	74
sky	74
taken	74
foot	74
cast	74
half	74
kind	74
appearance	74
patriarch	74
leaving	73
almost	73
seeing	73
sun	73
form	73
daughter	73
countenance	72
course	72
already	72
service	72
toward	72
ask	72
noble	72
seat	72
hegumen	72
enemy	72
syama	72
order	71
stranger	71
rest	71
garden	71
bosphorus	70
covered	70
question	70
east	70
knees	70
landing	70
beyond	70
known	70
works	70
feeling	69
nature	69
stand	69
close	69
care	69
brethren	68
golden	68
gone	68
times	67
laid	67
followed	67
sophia	67
something	67
whole	67
doubt	67
waiting	67
need	67
sometimes	67
grand	67
beheld	67
amongst	66
road	66
turn	66
filled	65
leave	65
speaking	65
dropped	65
power	65
footnote	65
sat	64
moved	64
often	64
state	64
study	64
clear	64
pleasure	64
blood	63
audience	63
tomorrow	63
report	62
none	62
imperial	62
ancient	62
subject	62
chapel	62
slowly	62
lords	61
effect	61
street	61
remember	61
passage	61
kissed	61
use	61
steps	61
read	61
cried	61
giving	61
besides	61
finally	60
rather	60
terms	60
hath	60
public	59
glory	59
directly	59
unto	59
ground	59
guard	59
strong	59
danger	58
wind	58
save	58
large	58
therapia	58
peace	58
mine	58
stay	58
across	58
war	58
true	58
else	58
purpose	58
yellow	58
third	58
fact	57
jew	57
account	57
country	57
gutenberg	57
below	57
space	57
armor	57
wilt	57
cry	57
pleased	56
stones	56
merely	56
short	56
hundred	56
houses	55
servant	55
sancta	55
