the	15165
to	11541
and	9012
of	7845
that	7541
he	7365
i	6732
a	5652
was	5028
in	4872
it	4867
had	4788
his	4518
you	4305
not	3887
be	3777
her	3736
as	3500
she	3449
said	2872
but	2775
him	2753
for	2590
mr	2485
at	2461
is	2452
have	2429
with	2355
would	2268
so	1888
been	1877
on	1643
mrs	1624
which	1567
there	1535
do	1472
me	1467
all	1466
will	1455
my	1412
this	1399
should	1353
if	1333
from	1326
no	1314
by	1252
very	1228
crawley	1217
what	1159
then	1097
when	1073
were	985
could	970
think	958
about	952
did	929
or	929
they	917
know	892
any	882
who	879
now	869
himself	865
man	854
has	836
your	817
such	813
one	799
are	786
say	782
come	746
go	721
up	716
an	701
must	663
before	655
we	653
out	639
never	638
much	633
can	618
them	614
own	610
might	602
well	595
am	585
see	577
how	575
than	565
miss	565
upon	554
may	541
lily	539
into	535
grace	535
bishop	533
nothing	532
more	530
some	528
made	511
wife	508
tell	490
course	490
dont	474
shall	465
lady	465
told	448
grantly	448
way	442
old	441
thought	439
other	435
knew	434
archdeacon	434
after	430
though	428
dear	418
word	415
only	414
here	410
good	406
make	404
two	399
over	388
house	386
major	386
time	376
done	373
little	369
herself	368
better	358
again	356
yet	356
moment	353
even	351
their	345
without	343
ever	337
mind	334
broughton	328
day	327
john	327
take	324
like	321
letter	315
friend	314
father	314
because	310
eames	310
money	310
dale	309
quite	304
last	302
went	298
sir	298
always	298
toogood	297
anything	296
poor	296
great	295
room	294
once	294
first	291
still	290
came	288
heard	287
dean	284
indeed	283
its	281
got	281
love	279
going	279
woman	279
matter	279
back	278
suppose	276
something	275
johnny	275
mother	272
why	272
words	268
down	267
proudie	267
left	262
sure	260
dr	260
almost	260
robarts	257
perhaps	257
hand	255
give	255
also	253
home	250
yes	250
cannot	250
just	248
thumble	247
whom	246
too	245
myself	244
those	242
life	240
right	235
away	233
things	232
having	230
lufton	230
whether	230
found	229
barchester	229
walker	229
van	228
put	225
world	221
let	220
work	220
speak	219
