the	4477
of	3358
and	1675
to	1377
in	1361
a	1270
with	666
his	661
that	637
as	622
was	569
it	488
had	482
for	440
he	431
which	409
or	367
at	355
by	350
from	329
all	323
on	300
but	288
him	282
be	280
one	259
its	254
this	251
her	227
so	226
not	206
marius	200
their	194
is	191
an	191
were	167
there	165
have	163
they	156
who	152
upon	152
into	142
like	139
old	138
she	137
those	136
what	133
life	128
now	122
might	120
them	118
been	117
great	114
more	113
some	112
things	107
even	106
then	106
no	105
himself	102
you	101
world	100
after	98
would	98
through	98
still	98
time	98
other	97
i	96
if	96
when	94
very	93
seemed	91
thou	91
than	90
are	90
many	88
little	87
project	87
itself	86
work	85
such	82
own	81
most	80
thee	78
way	77
any	77
though	77
thy	76
first	75
much	75
yet	73
certain	71
may	70
long	70
again	70
over	70
among	68
under	68
could	68
place	67
people	66
only	65
out	65
about	65
we	64
made	63
thought	62
day	61
indeed	61
my	61
must	60
part	58
full	58
will	58
something	58
came	57
how	57
also	57
gutenbergtm	56
really	55
before	55
almost	55
aurelius	55
age	54
come	53
sense	53
ever	51
psyche	51
these	51
our	51
rome	51
while	50
least	49
nature	49
last	49
new	49
being	48
certainly	47
light	46
just	46
religious	46
down	46
whole	46
flavian	45
every	44
men	44
do	44
amid	43
real	43
religion	43
make	42
young	42
themselves	42
where	42
soul	42
days	42
up	42
me	41
greek	41
here	41
venus	40
said	40
actual	40
early	40
perhaps	40
divine	39
thus	39
art	39
another	39
hand	38
kind	38
too	38
man	38
roman	38
well	37
gods	37
works	37
power	37
has	36
without	36
form	36
always	36
others	36
love	36
matter	36
forth	35
human	35
literary	35
two	34
whose	34
words	34
away	34
already	34
far	34
found	34
passed	34
took	34
whom	34
night	34
house	34
air	33
experience	33
set	33
sort	33
present	33
us	33
feeling	32
expression	32
years	32
home	32
youth	32
beauty	32
side	31
peculiar	31
together	31
true	31
between	31
philosophy	31
mere	31
should	31
within	30
public	30
dead	30
white	30
thing	30
emperor	30
seem	30
sacred	29
various	29
lay	29
hands	29
ideal	29
electronic	29
less	29
terms	29
gutenberg	29
saw	28
beyond	28
god	28
against	28
body	28
death	28
use	28
intellectual	28
mind	28
can	28
golden	28
rest	27
never	27
face	27
sleep	27
once	27
towards	27
shall	27
service	27
ones	26
children	26
felt	26
manner	26
morning	26
somewhat	26
put	26
back	26
mens	26
left	26
your	26
become	25
moment	25
memory	25
character	25
point	25
below	25
mother	25
often	24
natural	24
seen	24
concerning	24
head	24
gold	24
truth	24
flowers	24
fresh	24
see	24
coming	24
end	23
heart	23
ancient	23
foundation	23
water	23
beside	23
e	23
actually	23
living	23
goddess	23
each	22
however	22
did	22
along	22
went	22
take	22
around	22
eyes	22
care	22
personal	22
image	21
notes	21
enough	21
effect	21
afterwards	21
company	21
spirit	21
book	21
imperial	21
name	21
temple	21
above	21
places	21
poetic	21
child	20
sea	20
delicate	20
lucius	20
thoughts	20
making	20
later	20
city	20
sight	20
thine	20
means	20
beautiful	20
open	19
times	19
figure	19
agreement	19
know	19
herself	19
few	19
wholly	19
nor	19
cornelius	19
procession	19
brought	19
order	19
find	18
master	18
doctrine	18
because	18
alike	18
modern	18
return	18
family	18
clear	18
heard	18
today	18
eye	18
became	18
past	18
done	18
visible	18
animals	18
practical	18
think	18
country	18
effort	18
person	18
alone	18
sometimes	17
nothing	17
strange	17
school	17
taken	17
hath	17
objects	17
walls	17
rather	17
course	17
according	17
verus	17
touch	17
mystic	17
taste	17
look	17
business	17
presence	17
bodily	17
perfect	17
view	17
evening	17
since	16
including	16
looked	16
license	16
due	16
called	16
behind	16
persons	16
physical	16
genius	16
town	16
turned	16
charm	16
general	16
happened	16
possible	16
father	16
hard	16
sentiment	16
having	16
curiosity	16
husband	15
especially	15
interest	15
reason	15
passing	15
theory	15
dark	15
high	15
wonderful	15
returned	15
donations	15
story	15
help	15
fire	15
earlier	15
function	15
chapter	15
rich	15
measure	15
purpose	15
states	15
say	15
forms	15
moral	15
till	15
pass	15
future	15
turn	15
hold	14
hast	14
known	14
fair	14
hope	14
sacrifice	14
apprehension	14
pagan	14
voice	14
latin	14
vision	14
fine	14
material	14
journey	14
evil	14
women	14
archive	14
desire	14
knowledge	14
road	14
best	14
wild	14
bridegroom	14
pleasant	14
inward	14
change	14
outward	13
genuine	13
main	13
streets	13
entire	13
united	13
told	13
strong	13
scene	13
health	13
further	13
sat	13
copy	13
does	13
sudden	13
son	13
eager	13
feel	13
gifts	13
ways	13
fear	13
right	13
principle	13
taking	13
marriage	13
heat	13
lie	13
near	13
poetry	13
stood	13
same	13
followed	13
sound	13
literature	13
both	13
conduct	13
copyright	13
wilt	13
reality	13
influence	13
dreams	13
famous	13
delightful	13
ready	13
gave	12
quite	12
earth	12
images	12
free	12
river	12
quiet	12
wise	12
abstract	12
serious	12
steep	12
quickly	12
regarding	12
paragraph	12
phrase	12
lad	12
speech	12
instance	12
souls	12
conscience	12
understood	12
motion	12
ages	12
curious	12
grace	12
given	12
cried	12
stream	12
brilliant	12
elements	12
reached	12
angry	12
transliteration	12
impression	12
perpetual	12
foot	12
longer	12
heaven	12
half	12
associated	12
points	12
spectacle	12
chief	12
crowd	12
younger	12
let	12
effective	12
reception	12
hardly	12
letters	12
contrast	12
mans	12
fashion	12
give	12
element	12
impressions	12
villa	12
freshness	12
jupiter	11
philosophic	11
favourite	11
f	11
original	11
soon	11
vast	11
wine	11
following	11
ye	11
state	11
constant	11
word	11
instruments	11
read	11
better	11
music	11
trees	11
live	11
fortune	11
epicurean	11
born	11
devout	11
pleasure	11
common	11
delight	11
late	11
grown	11
claim	11
precious	11
simple	11
cupid	11
affection	11
aware	11
happy	11
during	11
existence	11
sisters	11
moved	11
throughout	11
lamp	11
partly	11
temper	11
dream	11
trademark	10
either	10
off	10
accomplished	10
faustina	10
leaves	10
distant	10
matters	10
secret	10
steps	10
writing	10
dust	10
changed	10
humanity	10
good	10
ebook	10
complete	10
call	10
window	10
mouth	10
received	10
euphuism	10
drawn	10
flight	10
scrupulous	10
lo	10
pure	10
suddenly	10
silver	10
popular	10
provided	10
noted	10
poet	10
presented	10
chamber	10
strength	10
devotion	10
apollo	10
usual	10
hadrian	10
student	10
apuleius	10
close	10
beginning	10
spring	10
language	10
sunshine	10
homer	10
go	10
individual	10
understand	10
ass	10
summer	10
exercise	10
comes	10
heavy	10
fell	10
translation	10
meantime	10
access	10
merely	10
authority	10
intelligence	10
single	10
priests	10
waiting	10
charge	10
case	10
darkness	10
habit	10
marcus	10
emperors	10
nay	10
refund	10
proper	10
aspect	10
large	10
marble	10
determined	10
room	10
particular	10
hills	10
carried	9
voices	9
fronto	9
breath	9
laws	9
spread	9
mistress	9
gone	9
touched	9
pray	9
winter	9
multitude	9
fruit	9
lying	9
antoninus	9
written	9
carefully	9
entered	9
culture	9
creatures	9
needs	9
difference	9
immediately	9
loved	9
sorrow	9
line	9
volume	9
conditions	9
looking	9
keep	9
cost	9
gray	9
hence	9
across	9
low	9
circumstance	9
anything	9
aesculapius	9
mental	9
freely	9
dwellingplace	9
knew	9
burden	9
shadow	9
select	9
pisa	9
grave	9
reading	9
direct	9
fame	9
began	9
fixed	9
bird	9
cold	9
plague	9
pity	9
shadows	9
finally	9
generation	9
race	9
sickness	9
information	9
occasion	9
conceived	9
else	9
metaphysical	9
depart	9
system	9
brothers	9
appointed	9
condition	9
lights	9
agree	9
details	9
blue	9
education	9
dainty	9
brief	9
soft	9
childhood	9
garden	9
recognition	9
limited	9
truly	9
surely	9
elder	9
number	9
mountain	8
daily	8
next	8
different	8
exquisite	8
motive	8
medium	8
walked	8
singular	8
departed	8
circumstances	8
enter	8
length	8
neither	8
type	8
sky	8
maiden	8
added	8
boy	8
web	8
object	8
purple	8
picturesque	8
yellow	8
war	8
outside	8
seeing	8
discourse	8
copies	8
domain	8
friendship	8
sensation	8
daughter	8
standing	8
ah	8
wisdom	8
vague	8
get	8
reserve	8
incidents	8
die	8
brown	8
speak	8
returning	8
quaint	8
curiously	8
step	8
kept	8
spirits	8
countenance	8
am	8
doors	8
laid	8
houses	8
fall	8
fee	8
intervals	8
birds	8
three	8
bearing	8
broad	8
fact	8
used	8
note	8
boys	8
goodly	8
seed	8
contact	8
simplicity	8
subject	8
straightway	8
law	8
chest	8
ourselves	8
suffering	8
value	8
ears	8
tiny	8
fallen	8
graceful	8
judgment	8
lest	8
wife	8
thyself	8
narrow	8
hours	8
learned	8
rose	8
gratitude	8
labour	8
outline	8
metal	8
o	8
capacity	8
incident	8
remained	8
opportunity	8
disease	8
sun	8
singularly	8
centre	8
deep	8
sure	8
force	8
bosom	8
led	8
worship	8
minds	8
consciousness	8
lies	7
mothers	7
act	7
imaginative	7
doorway	7
ebooks	7
none	7
gentle	7
term	7
deity	7
borne	7
clearly	7
rising	7
closely	7
et	7
utmost	7
mass	7
carved	7
wherein	7
wouldst	7
faith	7
pater	7
dignity	7
permission	7
devoted	7
falling	7
unseen	7
whatever	7
glad	7
shrine	7
wrought	7
household	7
singing	7
grew	7
conceive	7
play	7
carry	7
manly	7
appeared	7
mysterious	7
hung	7
stoic	7
blood	7
peace	7
woman	7
hymn	7
terrible	7
land	7
greece	7
distributing	7
visionary	7
season	7
animal	7
offered	7
tears	7
absence	7
drew	7
money	7
demand	7
masters	7
perfection	7
dying	7
spite	7
fields	7
thinking	7
observation	7
fashionable	7
immediate	7
genial	7
sunlight	7
paid	7
conversation	7
formed	7
feet	7
wept	7
fantastic	7
relieved	7
veil	7
urn	7
parts	7
dim	7
hear	7
highest	7
anger	7
section	7
oftenest	7
small	7
qualities	7
receive	7
turning	7
flesh	7
therewith	7
busy	7
red	7
distress	7
sweet	7
clearness	7
aim	7
mortal	7
incense	7
firm	7
magic	7
possessed	7
seek	7
roses	7
placed	7
precise	7
surface	7
second	7
chapel	7
painful	7
wings	7
concrete	7
provide	7
nights	7
instinct	7
forum	7
therein	7
colour	7
detail	7
filled	7
speaking	7
friends	7
capacities	7
hour	7
developed	7
tax	7
visitor	7
picture	7
grove	7
defined	7
honour	7
becoming	7
watched	7
pride	7
richly	7
servants	7
lost	7
special	7
watch	7
divinity	7
valued	6
struck	6
hidden	6
bear	6
follow	6
current	6
abode	6
mingled	6
consideration	6
hair	6
exact	6
relief	6
lives	6
definite	6
proserpine	6
birth	6
consider	6
ran	6
birthday	6
loveliness	6
question	6
carrying	6
mean	6
rock	6
behold	6
displaying	6
delighted	6
save	6
example	6
burning	6
writer	6
sentence	6
severe	6
centuries	6
volunteers	6
ceremonies	6
shoulders	6
lived	6
consequence	6
lads	6
bride	6
boyish	6
cause	6
hither	6
satisfied	6
cyrenaic	6
palace	6
lighted	6
prose	6
array	6
joy	6
amusement	6
soldiers	6
de	6
degree	6
sensible	6
numa	6
gracious	6
edition	6
keeping	6
powers	6
opening	6
celebrated	6
height	6
connected	6
listen	6
sentimental	6
distribution	6
sees	6
going	6
instances	6
choice	6
flame	6
shade	6
forward	6
walter	6
foreign	6
peoples	6
cruel	6
cannot	6
unless	6
heads	6
seems	6
vivid	6
approach	6
empress	6
spoke	6
capital	6
valley	6
altars	6
imagination	6
escape	6
bare	6
servant	6
bold	6
characteristic	6
bright	6
changes	6
creature	6
bed	6
serpents	6
awoke	6
estimate	6
distributed	6
sister	6
childish	6
weeping	6
caught	6
hill	6
gaze	6
travellers	6
presently	6
shadowy	6
shore	6
cast	6
stage	6
absolutely	6
count	6
earliest	6
providing	6
brother	6
speculation	6
short	6
central	6
reflection	6
distribute	6
makes	6
ashes	6
deliver	6
footsteps	6
likeness	6
gift	6
anywhere	6
therefore	6
gazed	6
heraclitus	6
funeral	6
site	6
warm	6
ivory	6
structure	6
military	6
believed	6
space	6
comply	6
tell	6
intimacy	6
source	6
success	6
activity	6
ruin	6
older	6
support	6
besides	6
direction	6
writers	6
noise	6
imagery	6
italian	6
feast	6
worlds	6
study	6
precept	6
moments	6
regret	6
fled	6
lips	6
habitual	6
answered	6
climbed	6
spent	6
date	6
cry	6
easily	6
holiday	6
broke	6
mode	6
street	6
distance	6
chosen	6
posted	6
collection	6
knows	6
possession	6
animation	5
rule	5
waves	5
excitement	5
knife	5
development	5
winged	5
precepts	5
science	5
reach	5
weary	5
creating	5
manhood	5
altogether	5
break	5
ritual	5
toga	5
trait	5
visit	5
delivered	5
conscious	5
worshippers	5
pleasures	5
opposition	5
cultivated	5
sides	5
chiefly	5
food	5
survive	5
seeking	5
hearth	5
romantic	5
silence	5
command	5
exclusive	5
year	5
honours	5
aesthetic	5
series	5
heap	5
melancholy	5
refreshment	5
english	5
utterance	5
preliminary	5
level	5
tradition	5
juno	5
succeeded	5
acquaintance	5
wound	5
lines	5
replacement	5
trace	5
tendency	5
sustained	5
ambition	5
native	5
style	5
editions	5
enthusiastic	5
oil	5
corruption	5
prayers	5
false	5
aged	5
veneration	5
yield	5
pensive	5
scarcely	5
poor	5
gay	5
hypothesis	5
piece	5
slave	5
appear	5
status	5
romans	5
bidding	5
usage	5
relieve	5
saying	5
highly	5
doth	5
owner	5
bent	5
spot	5
temperance	5
seeming	5
broken	5
using	5
please	5
pleasantly	5
cultivation	5
paradox	5
top	5
vi	5
possibility	5
preoccupation	5
hearts	5
distinction	5
gilded	5
instrument	5
limitation	5
perform	5
allowed	5
richer	5
need	5
office	5
belief	5
rocks	5
hide	5
show	5
gazing	5
rapidly	5
vein	5
wide	5
continual	5
amavit	5
safety	5
tomorrow	5
manuscript	5
vividly	5
mainly	5
attention	5
desirable	5
stoics	5
gathered	5
army	5
universal	5
pieces	5
d	5
important	5
fleeting	5
harmony	5
dress	5
song	5
hall	5
finer	5
generally	5
haste	5
pontifical	5
reaction	5
wax	5
church	5
attached	5
unknown	5
belonged	5
yonder	5
failed	5
solitude	5
youthful	5
idealism	5
applicable	5
