the	10237
to	6668
and	5672
of	5508
he	3878
that	3589
a	3468
in	3099
was	3077
his	2848
had	2521
her	2453
it	2317
she	2277
not	2152
mr	2139
as	2056
be	1914
i	1880
with	1711
you	1674
but	1578
at	1421
for	1397
said	1287
him	1263
so	1222
on	1217
is	1186
have	1113
would	1058
all	939
slope	916
which	891
been	836
this	832
by	823
no	816
mrs	753
such	686
from	678
were	662
if	649
could	645
there	641
do	625
did	599
very	597
or	595
should	568
they	566
what	554
will	546
an	541
who	498
man	495
my	495
bishop	493
himself	485
now	479
any	462
are	454
eleanor	440
much	432
me	427
when	426
own	424
we	413
arabin	404
then	399
one	391
them	390
about	388
their	384
harding	383
your	374
dr	366
archdeacon	364
has	363
than	361
well	359
more	347
out	346
might	334
up	331
little	328
barchester	323
into	317
proudie	317
know	312
how	309
must	309
made	288
never	279
say	277
other	276
some	272
nothing	269
grantly	268
bold	263
thought	261
can	260
though	259
think	258
before	256
may	252
herself	251
good	247
too	238
without	238
thorne	236
am	234
come	234
yet	233
also	232
make	228
old	221
only	215
over	214
great	212
miss	211
father	205
men	203
those	203
done	202
way	198
however	198
go	194
see	193
quite	191
knew	191
matter	190
new	189
time	189
indeed	189
most	188
house	187
love	184
lady	182
shall	179
wife	178
down	175
again	175
still	173
felt	172
quiverful	172
signora	171
two	170
bertie	168
dont	168
even	168
upon	167
take	165
world	165
first	164
give	163
its	160
like	160
after	159
tell	158
stanhope	155
mind	153
young	153
hospital	152
heart	152
dean	152
last	152
room	152
put	152
let	150
look	150
dear	148
woman	147
why	146
back	146
once	145
poor	145
our	144
place	144
oh	143
us	143
here	143
hand	142
course	142
found	138
whom	138
perhaps	136
against	134
charlotte	134
church	134
these	132
moment	131
ever	131
went	129
left	128
day	127
present	127
therefore	125
just	125
between	120
work	119
always	119
thus	119
heard	118
another	118
being	117
among	117
having	117
right	116
many	115
certainly	115
each	114
soon	114
face	114
life	113
believe	113
get	113
things	113
family	112
same	111
nor	111
long	111
hardly	111
came	110
eyes	109
bishops	109
wish	109
sure	109
slopes	109
enough	108
better	108
through	106
true	105
looked	104
got	103
friend	101
told	101
till	101
almost	101
manner	101
rather	101
daughter	100
hope	99
took	99
rate	98
off	97
going	96
ullathorne	95
within	95
home	95
subject	95
papa	94
word	94
whole	94
years	93
anything	93
away	93
high	93
cannot	93
whether	92
asked	91
sister	91
every	91
